STATE.UT,Year,id,CAUSE,Male.upto.14.years,Male.15.29.years,Male.30.44.years,Male.45.59.years,Male.60.years.and.above,Total.Male,Female.upto.14.years,Female.15.29.years,Female.30.44.years,Female.45.59.years,Female.60.years.and.above,Total.Female,Total.upto.14.years,Total.15.29.years,Total.30.44.years,Total.45.59.years,Total.60.years.and.above,Total
ANDHRA PRADESH,2012,2,Agriculture (Total),0,474,753,624,249,2100,7,132,207,70,56,472,7,606,960,694,305,2572
ANDHRA PRADESH,2012,2,Retired Persons,0,0,1,31,52,84,0,0,0,0,0,0,0,0,1,31,52,84
ANDHRA PRADESH,2013,2,House Wife,0,0,0,0,0,0,1,803,600,347,161,1912,1,803,600,347,161,1912
ANDHRA PRADESH,2013,2,Service (Government),0,41,56,49,3,149,0,11,8,1,0,20,0,52,64,50,3,169
ANDHRA PRADESH,2013,2,Service (Private),0,384,551,280,84,1299,3,156,88,29,19,295,3,540,639,309,103,1594
ANDHRA PRADESH,2013,2,Public Sector Undertaking,0,67,108,68,20,263,0,11,36,3,0,50,0,78,144,71,20,313
ANDHRA PRADESH,2013,2,Students,45,324,34,0,0,403,43,257,16,0,0,316,88,581,50,0,0,719
ANDHRA PRADESH,2013,2,Unemployed,0,170,226,125,42,563,0,33,39,3,1,76,0,203,265,128,43,639
ANDHRA PRADESH,2013,2,Professional Activity,0,150,222,103,22,497,0,7,9,5,7,28,0,157,231,108,29,525
ANDHRA PRADESH,2013,2,Agriculture (Total),0,345,598,467,144,1554,1,138,175,94,52,460,1,483,773,561,196,2014
ANDHRA PRADESH,2013,2,Retired Persons,0,0,3,26,51,80,0,0,0,22,13,35,0,0,3,48,64,115
ANDHRA PRADESH,2014,2,House Wife,0,0,0,0,0,0,1,490,353,154,71,1069,1,490,353,154,71,1069
ANDHRA PRADESH,2014,2,Service (Government),0,21,34,23,1,79,0,7,0,2,0,9,0,28,34,25,1,88
ANDHRA PRADESH,2014,2,Service (Private),0,41,47,7,2,97,0,3,2,2,0,7,0,44,49,9,2,104
ANDHRA PRADESH,2014,2,Public Sector Undertaking,0,3,6,2,0,11,0,0,0,0,0,0,0,3,6,2,0,11
ANDHRA PRADESH,2014,2,Students,12,143,4,0,0,159,29,141,4,0,0,174,41,284,8,0,0,333
ANDHRA PRADESH,2014,2,Unemployed,0,105,69,32,3,209,0,14,5,4,1,24,0,119,74,36,4,233
ANDHRA PRADESH,2014,2,Agriculture (Total),0,148,223,153,49,573,0,36,14,6,3,59,0,184,237,159,52,632
ANDHRA PRADESH,2014,2,Retired Persons,0,0,1,4,14,19,0,1,0,0,0,1,0,1,1,4,14,20
ARUNACHAL PRADESH,2001,3,House Wife,0,0,0,0,0,0,0,9,5,1,0,15,0,9,5,1,0,15
ARUNACHAL PRADESH,2001,3,Service (Government),0,5,7,2,0,14,0,0,0,0,0,0,0,5,7,2,0,14
ARUNACHAL PRADESH,2001,3,Service (Private),0,12,19,1,0,32,0,5,4,0,0,9,0,17,23,1,0,41
ARUNACHAL PRADESH,2001,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,3,Students,0,2,0,0,0,2,2,4,0,0,0,6,2,6,0,0,0,8
ARUNACHAL PRADESH,2001,3,Unemployed,0,2,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,3
ARUNACHAL PRADESH,2001,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2001,3,Agriculture (Total),2,1,5,4,0,12,0,5,0,0,0,5,2,6,5,4,0,17
ARUNACHAL PRADESH,2001,3,Retired Persons,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ARUNACHAL PRADESH,2002,3,House Wife,0,0,0,0,0,0,0,14,11,1,1,27,0,14,11,1,1,27
ARUNACHAL PRADESH,2002,3,Service (Government),0,5,9,1,0,15,0,0,0,0,0,0,0,5,9,1,0,15
ARUNACHAL PRADESH,2002,3,Service (Private),0,2,9,2,0,13,0,0,0,0,0,0,0,2,9,2,0,13
ARUNACHAL PRADESH,2002,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2002,3,Students,1,3,0,0,0,4,1,4,0,0,0,5,2,7,0,0,0,9
ARUNACHAL PRADESH,2002,3,Unemployed,0,1,0,1,0,2,0,4,0,0,0,4,0,5,0,1,0,6
ARUNACHAL PRADESH,2002,3,Professional Activity,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
ARUNACHAL PRADESH,2002,3,Agriculture (Total),0,5,12,1,3,21,1,5,0,0,0,6,1,10,12,1,3,27
ARUNACHAL PRADESH,2002,3,Retired Persons,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ARUNACHAL PRADESH,2003,3,House Wife,0,0,0,0,0,0,0,8,8,2,0,18,0,8,8,2,0,18
ARUNACHAL PRADESH,2003,3,Service (Government),0,1,7,4,0,12,0,0,2,0,0,2,0,1,9,4,0,14
ARUNACHAL PRADESH,2003,3,Service (Private),0,2,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,3
ARUNACHAL PRADESH,2003,3,Public Sector Undertaking,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2003,3,Students,1,0,0,0,0,1,1,3,0,0,0,4,2,3,0,0,0,5
ARUNACHAL PRADESH,2003,3,Unemployed,1,2,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3
ARUNACHAL PRADESH,2003,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2003,3,Agriculture (Total),1,0,6,1,2,10,0,1,0,0,0,1,1,1,6,1,2,11
ARUNACHAL PRADESH,2003,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,3,House Wife,0,0,0,0,0,0,0,7,10,0,0,17,0,7,10,0,0,17
ARUNACHAL PRADESH,2004,3,Service (Government),0,2,7,1,0,10,0,1,0,0,0,1,0,3,7,1,0,11
ARUNACHAL PRADESH,2004,3,Service (Private),0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
ARUNACHAL PRADESH,2004,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,3,Students,1,4,0,0,0,5,2,3,0,0,0,5,3,7,0,0,0,10
ARUNACHAL PRADESH,2004,3,Unemployed,0,1,1,0,0,2,1,0,2,0,0,3,1,1,3,0,0,5
ARUNACHAL PRADESH,2004,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2004,3,Agriculture (Total),0,5,9,2,0,16,1,2,1,0,0,4,1,7,10,2,0,20
ARUNACHAL PRADESH,2004,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,3,House Wife,0,0,0,0,0,0,0,1,6,1,1,9,0,1,6,1,1,9
ARUNACHAL PRADESH,2005,3,Service (Government),0,0,3,0,0,3,0,1,0,0,0,1,0,1,3,0,0,4
ARUNACHAL PRADESH,2005,3,Service (Private),0,0,4,0,0,4,0,0,1,0,0,1,0,0,5,0,0,5
ARUNACHAL PRADESH,2005,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2005,3,Students,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,2
ARUNACHAL PRADESH,2005,3,Unemployed,0,1,2,1,0,4,0,1,0,0,0,1,0,2,2,1,0,5
ARUNACHAL PRADESH,2005,3,Professional Activity,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2005,3,Agriculture (Total),0,5,8,2,3,18,0,5,2,0,0,7,0,10,10,2,3,25
ARUNACHAL PRADESH,2005,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,3,House Wife,0,0,0,0,0,0,0,7,11,3,0,21,0,7,11,3,0,21
ARUNACHAL PRADESH,2006,3,Service (Government),0,2,9,7,0,18,0,0,1,0,0,1,0,2,10,7,0,19
ARUNACHAL PRADESH,2006,3,Service (Private),0,11,12,4,1,28,0,0,0,0,0,0,0,11,12,4,1,28
ARUNACHAL PRADESH,2006,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,3,Students,1,1,0,0,0,2,2,6,0,0,0,8,3,7,0,0,0,10
ARUNACHAL PRADESH,2006,3,Unemployed,0,3,5,1,0,9,0,0,0,0,0,0,0,3,5,1,0,9
ARUNACHAL PRADESH,2006,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2006,3,Agriculture (Total),0,1,2,1,0,4,0,0,0,0,0,0,0,1,2,1,0,4
ARUNACHAL PRADESH,2006,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,3,House Wife,0,0,0,0,0,0,0,2,8,0,0,10,0,2,8,0,0,10
ARUNACHAL PRADESH,2007,3,Service (Government),0,0,5,4,0,9,0,0,0,0,0,0,0,0,5,4,0,9
ARUNACHAL PRADESH,2007,3,Service (Private),0,10,5,2,1,18,0,1,0,0,0,1,0,11,5,2,1,19
ARUNACHAL PRADESH,2007,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007,3,Students,1,2,0,0,0,3,2,6,0,0,0,8,3,8,0,0,0,11
ARUNACHAL PRADESH,2007,3,Unemployed,1,11,12,1,0,25,0,1,1,0,0,2,1,12,13,1,0,27
ARUNACHAL PRADESH,2007,3,Professional Activity,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2007,3,Agriculture (Total),0,4,9,1,0,14,0,1,0,0,0,1,0,5,9,1,0,15
ARUNACHAL PRADESH,2007,3,Retired Persons,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
ARUNACHAL PRADESH,2008,3,House Wife,0,0,0,0,0,0,0,6,7,1,0,14,0,6,7,1,0,14
ARUNACHAL PRADESH,2008,3,Service (Government),0,10,14,1,0,25,0,0,1,0,0,1,0,10,15,1,0,26
ARUNACHAL PRADESH,2008,3,Service (Private),0,3,2,0,0,5,0,0,3,0,0,3,0,3,5,0,0,8
ARUNACHAL PRADESH,2008,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2008,3,Students,1,1,0,0,0,2,0,3,0,0,0,3,1,4,0,0,0,5
ARUNACHAL PRADESH,2008,3,Unemployed,0,4,6,1,0,11,0,0,1,0,0,1,0,4,7,1,0,12
ARUNACHAL PRADESH,2008,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2008,3,Agriculture (Total),0,6,1,5,0,12,0,0,0,0,0,0,0,6,1,5,0,12
ARUNACHAL PRADESH,2008,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2009,3,House Wife,0,0,0,0,0,0,0,6,7,1,0,14,0,6,7,1,0,14
ARUNACHAL PRADESH,2009,3,Service (Government),0,10,14,1,0,25,0,0,1,0,0,1,0,10,15,1,0,26
ARUNACHAL PRADESH,2009,3,Service (Private),0,3,2,0,0,5,0,0,3,0,0,3,0,3,5,0,0,8
ARUNACHAL PRADESH,2009,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2009,3,Students,1,1,0,0,0,2,0,3,0,0,0,3,1,4,0,0,0,5
ARUNACHAL PRADESH,2009,3,Unemployed,0,4,6,1,0,11,0,0,1,0,0,1,0,4,7,1,0,12
ARUNACHAL PRADESH,2009,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2009,3,Agriculture (Total),0,6,1,5,0,12,0,0,0,0,0,0,0,6,1,5,0,12
ARUNACHAL PRADESH,2009,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2010,3,House Wife,0,0,0,0,0,0,0,9,7,1,0,17,0,9,7,1,0,17
ARUNACHAL PRADESH,2010,3,Service (Government),0,6,4,1,0,11,0,0,0,0,0,0,0,6,4,1,0,11
ARUNACHAL PRADESH,2010,3,Service (Private),0,3,5,1,0,9,0,0,1,0,0,1,0,3,6,1,0,10
ARUNACHAL PRADESH,2010,3,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2010,3,Students,4,4,0,0,0,8,4,4,0,0,0,8,8,8,0,0,0,16
ARUNACHAL PRADESH,2010,3,Unemployed,0,2,4,0,0,6,0,1,0,0,0,1,0,3,4,0,0,7
ARUNACHAL PRADESH,2010,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2010,3,Agriculture (Total),0,7,9,1,1,18,0,0,0,0,0,0,0,7,9,1,1,18
ARUNACHAL PRADESH,2010,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2011,3,House Wife,0,0,0,0,0,0,0,11,8,1,1,21,0,11,8,1,1,21
ARUNACHAL PRADESH,2011,3,Service (Government),0,2,9,5,0,16,0,0,0,0,0,0,0,2,9,5,0,16
ARUNACHAL PRADESH,2011,3,Service (Private),0,9,4,1,1,15,0,0,0,0,0,0,0,9,4,1,1,15
ARUNACHAL PRADESH,2011,3,Public Sector Undertaking,0,2,3,4,0,9,0,0,0,0,0,0,0,2,3,4,0,9
ARUNACHAL PRADESH,2011,3,Students,3,7,0,0,0,10,1,4,0,0,0,5,4,11,0,0,0,15
ARUNACHAL PRADESH,2011,3,Unemployed,0,5,2,0,0,7,1,2,0,0,0,3,1,7,2,0,0,10
ARUNACHAL PRADESH,2011,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2011,3,Agriculture (Total),0,4,4,3,1,12,0,1,0,0,0,1,0,5,4,3,1,13
ARUNACHAL PRADESH,2011,3,Retired Persons,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
ARUNACHAL PRADESH,2012,3,House Wife,0,0,0,0,0,0,0,9,9,1,0,19,0,9,9,1,0,19
ARUNACHAL PRADESH,2012,3,Service (Government),0,1,1,2,0,4,0,5,0,0,0,5,0,6,1,2,0,9
ARUNACHAL PRADESH,2012,3,Service (Private),0,4,13,12,0,29,0,1,0,0,0,1,0,5,13,12,0,30
ARUNACHAL PRADESH,2012,3,Public Sector Undertaking,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
ARUNACHAL PRADESH,2012,3,Students,1,9,0,0,0,10,0,3,0,0,0,3,1,12,0,0,0,13
ARUNACHAL PRADESH,2012,3,Unemployed,0,3,8,5,0,16,0,0,0,0,0,0,0,3,8,5,0,16
ARUNACHAL PRADESH,2012,3,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2012,3,Agriculture (Total),0,1,7,3,0,11,0,0,0,0,0,0,0,1,7,3,0,11
ARUNACHAL PRADESH,2012,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2013,3,House Wife,0,0,0,0,0,0,0,9,8,2,1,20,0,9,8,2,1,20
ARUNACHAL PRADESH,2013,3,Service (Government),0,8,14,6,0,28,0,2,1,0,0,3,0,10,15,6,0,31
ARUNACHAL PRADESH,2013,3,Service (Private),0,7,3,6,0,16,0,0,1,0,0,1,0,7,4,6,0,17
ARUNACHAL PRADESH,2013,3,Public Sector Undertaking,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2
ARUNACHAL PRADESH,2013,3,Students,3,13,1,0,0,17,2,8,1,0,0,11,5,21,2,0,0,28
ARUNACHAL PRADESH,2013,3,Unemployed,0,6,16,4,1,27,0,4,2,0,0,6,0,10,18,4,1,33
ARUNACHAL PRADESH,2013,3,Professional Activity,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2013,3,Agriculture (Total),0,5,8,13,6,32,0,3,2,0,0,5,0,8,10,13,6,37
ARUNACHAL PRADESH,2013,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2014,3,House Wife,0,0,0,0,0,0,0,8,6,0,0,14,0,8,6,0,0,14
ARUNACHAL PRADESH,2014,3,Service (Government),0,4,9,4,0,17,0,2,0,0,0,2,0,6,9,4,0,19
ARUNACHAL PRADESH,2014,3,Service (Private),0,5,3,0,0,8,0,1,0,0,0,1,0,6,3,0,0,9
ARUNACHAL PRADESH,2014,3,Public Sector Undertaking,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2014,3,Students,2,11,0,0,0,13,1,11,0,0,0,12,3,22,0,0,0,25
ARUNACHAL PRADESH,2014,3,Unemployed,1,3,3,6,1,14,0,6,1,0,0,7,1,9,4,6,1,21
ARUNACHAL PRADESH,2014,3,Agriculture (Total),0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3
ARUNACHAL PRADESH,2014,3,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2001,4,House Wife,0,0,0,0,0,0,0,158,161,68,7,394,0,158,161,68,7,394
ASSAM,2001,4,Service (Government),0,7,25,13,0,45,0,0,2,0,0,2,0,7,27,13,0,47
ASSAM,2001,4,Service (Private),0,46,49,32,4,131,0,13,12,3,0,28,0,59,61,35,4,159
ASSAM,2001,4,Public Sector Undertaking,0,39,28,17,0,84,0,0,2,0,0,2,0,39,30,17,0,86
ASSAM,2001,4,Students,29,86,6,0,0,121,9,55,6,0,0,70,38,141,12,0,0,191
ASSAM,2001,4,Unemployed,0,108,124,59,5,296,0,21,14,3,0,38,0,129,138,62,5,334
ASSAM,2001,4,Professional Activity,0,16,36,15,0,67,0,1,0,0,0,1,0,17,36,15,0,68
ASSAM,2001,4,Agriculture (Total),0,30,62,43,9,144,0,7,6,9,1,23,0,37,68,52,10,167
ASSAM,2001,4,Retired Persons,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6
ASSAM,2002,4,House Wife,0,0,0,0,0,0,0,221,178,67,19,485,0,221,178,67,19,485
ASSAM,2002,4,Service (Government),0,4,4,6,0,14,0,1,3,0,0,4,0,5,7,6,0,18
ASSAM,2002,4,Service (Private),0,26,36,15,2,79,0,4,4,4,0,12,0,30,40,19,2,91
ASSAM,2002,4,Public Sector Undertaking,0,25,20,17,2,64,0,5,2,1,0,8,0,30,22,18,2,72
ASSAM,2002,4,Students,7,77,3,1,0,88,10,19,0,0,0,29,17,96,3,1,0,117
ASSAM,2002,4,Unemployed,0,69,127,28,7,231,0,20,6,5,0,31,0,89,133,33,7,262
ASSAM,2002,4,Professional Activity,0,13,17,12,0,42,0,0,0,0,0,0,0,13,17,12,0,42
ASSAM,2002,4,Agriculture (Total),0,62,112,69,5,248,0,13,7,3,0,23,0,75,119,72,5,271
ASSAM,2002,4,Retired Persons,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6
ASSAM,2003,4,House Wife,0,0,0,0,0,0,2,183,126,57,13,381,2,183,126,57,13,381
ASSAM,2003,4,Service (Government),0,2,9,4,0,15,0,0,0,0,0,0,0,2,9,4,0,15
ASSAM,2003,4,Service (Private),0,27,26,33,2,88,0,5,1,2,0,8,0,32,27,35,2,96
ASSAM,2003,4,Public Sector Undertaking,0,35,22,15,1,73,0,16,5,1,0,22,0,51,27,16,1,95
ASSAM,2003,4,Students,24,101,4,0,0,129,19,72,0,0,0,91,43,173,4,0,0,220
ASSAM,2003,4,Unemployed,0,40,111,52,2,205,0,28,28,10,1,67,0,68,139,62,3,272
ASSAM,2003,4,Professional Activity,2,8,17,3,4,34,0,0,0,0,0,0,2,8,17,3,4,34
ASSAM,2003,4,Agriculture (Total),2,53,56,27,18,156,0,30,1,0,0,31,2,83,57,27,18,187
ASSAM,2003,4,Retired Persons,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
ASSAM,2004,4,House Wife,0,0,0,0,0,0,0,212,159,70,5,446,0,212,159,70,5,446
ASSAM,2004,4,Service (Government),0,0,4,6,0,10,0,0,1,1,0,2,0,0,5,7,0,12
ASSAM,2004,4,Service (Private),0,31,26,12,0,69,0,2,6,7,0,15,0,33,32,19,0,84
ASSAM,2004,4,Public Sector Undertaking,0,24,16,9,1,50,0,6,7,2,0,15,0,30,23,11,1,65
ASSAM,2004,4,Students,20,89,4,0,0,113,10,50,2,0,0,62,30,139,6,0,0,175
ASSAM,2004,4,Unemployed,0,50,90,86,11,237,0,33,18,10,1,62,0,83,108,96,12,299
ASSAM,2004,4,Professional Activity,2,47,64,10,1,124,0,0,0,0,0,0,2,47,64,10,1,124
ASSAM,2004,4,Agriculture (Total),0,83,155,67,11,316,2,8,3,2,0,15,2,91,158,69,11,331
ASSAM,2004,4,Retired Persons,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4
ASSAM,2005,4,House Wife,0,0,0,0,0,0,0,281,206,76,3,566,0,281,206,76,3,566
ASSAM,2005,4,Service (Government),0,2,6,6,0,14,0,0,0,0,0,0,0,2,6,6,0,14
ASSAM,2005,4,Service (Private),0,17,17,9,0,43,0,8,2,0,0,10,0,25,19,9,0,53
ASSAM,2005,4,Public Sector Undertaking,0,20,17,19,0,56,0,4,0,0,0,4,0,24,17,19,0,60
ASSAM,2005,4,Students,16,87,0,0,0,103,18,33,0,0,0,51,34,120,0,0,0,154
ASSAM,2005,4,Unemployed,0,5,40,33,9,87,0,0,8,1,0,9,0,5,48,34,9,96
ASSAM,2005,4,Professional Activity,0,15,32,19,0,66,0,0,0,0,3,3,0,15,32,19,3,69
ASSAM,2005,4,Agriculture (Total),0,60,117,65,14,256,2,16,16,9,0,43,2,76,133,74,14,299
ASSAM,2005,4,Retired Persons,0,0,0,3,6,9,0,0,0,0,2,2,0,0,0,3,8,11
ASSAM,2006,4,House Wife,0,0,0,0,0,0,0,258,247,68,6,579,0,258,247,68,6,579
ASSAM,2006,4,Service (Government),0,6,6,5,0,17,0,0,0,0,0,0,0,6,6,5,0,17
ASSAM,2006,4,Service (Private),0,14,19,5,0,38,0,4,3,1,0,8,0,18,22,6,0,46
ASSAM,2006,4,Public Sector Undertaking,0,18,10,11,0,39,0,9,5,0,0,14,0,27,15,11,0,53
ASSAM,2006,4,Students,27,127,3,0,0,157,19,32,2,0,0,53,46,159,5,0,0,210
ASSAM,2006,4,Unemployed,0,0,15,24,2,41,0,0,0,0,0,0,0,0,15,24,2,41
ASSAM,2006,4,Professional Activity,1,26,82,29,0,138,0,0,0,0,0,0,1,26,82,29,0,138
ASSAM,2006,4,Agriculture (Total),0,82,139,54,20,295,2,2,13,10,0,27,2,84,152,64,20,322
ASSAM,2006,4,Retired Persons,0,2,1,2,5,10,0,0,0,0,0,0,0,2,1,2,5,10
ASSAM,2007,4,House Wife,0,0,0,0,0,0,0,188,214,95,19,516,0,188,214,95,19,516
ASSAM,2007,4,Service (Government),0,6,7,2,0,15,0,0,2,0,0,2,0,6,9,2,0,17
ASSAM,2007,4,Service (Private),0,9,11,10,0,30,0,7,3,2,0,12,0,16,14,12,0,42
ASSAM,2007,4,Public Sector Undertaking,0,13,52,8,1,74,0,9,8,2,0,19,0,22,60,10,1,93
ASSAM,2007,4,Students,29,90,0,0,0,119,23,62,3,1,1,90,52,152,3,1,1,209
ASSAM,2007,4,Unemployed,0,7,2,15,6,30,0,5,1,0,0,6,0,12,3,15,6,36
ASSAM,2007,4,Professional Activity,0,30,86,34,0,150,0,0,0,0,0,0,0,30,86,34,0,150
ASSAM,2007,4,Agriculture (Total),0,90,111,67,8,276,0,0,2,0,0,2,0,90,113,67,8,278
ASSAM,2007,4,Retired Persons,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7
ASSAM,2008,4,House Wife,0,0,0,0,0,0,0,226,247,89,11,573,0,226,247,89,11,573
ASSAM,2008,4,Service (Government),0,2,13,4,0,19,0,2,0,0,0,2,0,4,13,4,0,21
ASSAM,2008,4,Service (Private),0,16,26,10,0,52,0,12,6,3,0,21,0,28,32,13,0,73
ASSAM,2008,4,Public Sector Undertaking,0,5,28,13,0,46,0,5,1,1,0,7,0,10,29,14,0,53
ASSAM,2008,4,Students,21,108,0,0,0,129,12,65,0,0,0,77,33,173,0,0,0,206
ASSAM,2008,4,Unemployed,0,15,3,19,0,37,0,7,0,0,0,7,0,22,3,19,0,44
ASSAM,2008,4,Professional Activity,0,33,66,32,2,133,0,0,4,0,0,4,0,33,70,32,2,137
ASSAM,2008,4,Agriculture (Total),0,70,61,55,6,192,0,5,0,0,0,5,0,75,61,55,6,197
ASSAM,2008,4,Retired Persons,0,0,0,0,4,4,0,0,0,0,1,1,0,0,0,0,5,5
ASSAM,2009,4,House Wife,0,0,0,0,0,0,0,222,213,94,12,541,0,222,213,94,12,541
ASSAM,2009,4,Service (Government),0,1,1,3,0,5,0,0,0,0,0,0,0,1,1,3,0,5
ASSAM,2009,4,Service (Private),0,27,13,15,1,56,0,4,2,1,0,7,0,31,15,16,1,63
ASSAM,2009,4,Public Sector Undertaking,0,13,23,14,0,50,0,3,3,8,0,14,0,16,26,22,0,64
ASSAM,2009,4,Students,11,118,0,0,0,129,8,83,0,0,0,91,19,201,0,0,0,220
ASSAM,2009,4,Unemployed,0,3,24,31,0,58,0,3,6,6,0,15,0,6,30,37,0,73
ASSAM,2009,4,Professional Activity,0,37,69,23,2,131,0,4,5,3,0,12,0,41,74,26,2,143
ASSAM,2009,4,Agriculture (Total),0,95,137,80,5,317,0,8,7,9,0,24,0,103,144,89,5,341
ASSAM,2009,4,Retired Persons,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,3,10,13
ASSAM,2010,4,House Wife,0,0,0,0,0,0,0,205,146,55,9,415,0,205,146,55,9,415
ASSAM,2010,4,Service (Government),0,2,7,9,0,18,0,1,0,0,0,1,0,3,7,9,0,19
ASSAM,2010,4,Service (Private),0,19,28,10,0,57,0,11,5,0,0,16,0,30,33,10,0,73
ASSAM,2010,4,Public Sector Undertaking,0,19,51,26,2,98,0,2,12,6,0,20,0,21,63,32,2,118
ASSAM,2010,4,Students,20,128,0,0,0,148,14,85,0,0,0,99,34,213,0,0,0,247
ASSAM,2010,4,Unemployed,0,3,28,34,1,66,0,12,2,2,0,16,0,15,30,36,1,82
ASSAM,2010,4,Professional Activity,0,59,45,29,3,136,0,7,3,0,0,10,0,66,48,29,3,146
ASSAM,2010,4,Agriculture (Total),0,132,126,82,12,352,0,6,9,1,1,17,0,138,135,83,13,369
ASSAM,2010,4,Retired Persons,0,0,2,2,6,10,0,0,0,0,0,0,0,0,2,2,6,10
ASSAM,2011,4,House Wife,0,0,0,0,0,0,0,175,214,92,9,490,0,175,214,92,9,490
ASSAM,2011,4,Service (Government),0,5,13,9,0,27,0,0,1,0,0,1,0,5,14,9,0,28
