STATE/UT,Year,CAUSE,Male,Female,Transgender,Total
A & N ISLANDS,2008,Widowed/Widower,0,0,0,0
A & N ISLANDS,2008,Divorcee,0,0,0,0
A & N ISLANDS,2008,Seperated,0,0,0,0
A & N ISLANDS,2008,Total,98,45,0,143
A & N ISLANDS,2009,Never Married,20,17,0,37
A & N ISLANDS,2009,Married,66,28,0,94
A & N ISLANDS,2009,Widowed/Widower,0,0,0,0
A & N ISLANDS,2009,Divorcee,0,0,0,0
A & N ISLANDS,2009,Seperated,0,0,0,0
A & N ISLANDS,2009,Total,86,45,0,131
A & N ISLANDS,2010,Never Married,42,11,0,53
A & N ISLANDS,2010,Married,64,31,0,95
A & N ISLANDS,2010,Widowed/Widower,3,2,0,5
A & N ISLANDS,2010,Divorcee,1,0,0,1
A & N ISLANDS,2010,Seperated,2,0,0,2
A & N ISLANDS,2010,Total,112,44,0,156
A & N ISLANDS,2011,Never Married,20,15,0,35
A & N ISLANDS,2011,Married,73,26,0,99
A & N ISLANDS,2011,Widowed/Widower,0,0,0,0
A & N ISLANDS,2011,Divorcee,0,1,0,1
A & N ISLANDS,2011,Seperated,1,0,0,1
A & N ISLANDS,2011,Total,94,42,0,136
A & N ISLANDS,2012,Never Married,28,11,0,39
A & N ISLANDS,2012,Married,52,30,0,82
A & N ISLANDS,2012,Widowed/Widower,0,0,0,0
A & N ISLANDS,2012,Divorcee,0,0,0,0
A & N ISLANDS,2012,Seperated,0,0,0,0
A & N ISLANDS,2012,Total,80,41,0,121
CHANDIGARH,2001,Never Married,5,6,0,11
CHANDIGARH,2001,Married,34,25,0,59
CHANDIGARH,2001,Widowed/Widower,0,0,0,0
CHANDIGARH,2001,Divorcee,0,0,0,0
CHANDIGARH,2001,Seperated,0,0,0,0
CHANDIGARH,2001,Total,39,31,0,70
CHANDIGARH,2002,Never Married,19,12,0,31
CHANDIGARH,2002,Married,34,22,0,56
CHANDIGARH,2002,Widowed/Widower,0,0,0,0
CHANDIGARH,2002,Divorcee,0,0,0,0
CHANDIGARH,2002,Seperated,0,0,0,0
CHANDIGARH,2002,Total,53,34,0,87
CHANDIGARH,2003,Never Married,18,13,0,31
CHANDIGARH,2003,Married,50,22,0,72
CHANDIGARH,2003,Widowed/Widower,0,0,0,0
CHANDIGARH,2003,Divorcee,0,0,0,0
CHANDIGARH,2003,Seperated,0,0,0,0
CHANDIGARH,2003,Total,68,35,0,103
CHANDIGARH,2004,Never Married,18,10,0,28
CHANDIGARH,2004,Married,34,13,0,47
CHANDIGARH,2004,Widowed/Widower,0,0,0,0
CHANDIGARH,2004,Divorcee,0,0,0,0
CHANDIGARH,2004,Seperated,0,0,0,0
CHANDIGARH,2004,Total,52,23,0,75
CHANDIGARH,2005,Never Married,26,11,0,37
CHANDIGARH,2005,Married,37,15,0,52
CHANDIGARH,2005,Widowed/Widower,0,0,0,0
CHANDIGARH,2005,Divorcee,0,0,0,0
CHANDIGARH,2005,Seperated,0,0,0,0
CHANDIGARH,2005,Total,63,26,0,89
CHANDIGARH,2006,Never Married,27,14,0,41
CHANDIGARH,2006,Married,29,10,0,39
CHANDIGARH,2006,Widowed/Widower,0,0,0,0
CHANDIGARH,2006,Divorcee,0,0,0,0
CHANDIGARH,2006,Seperated,0,0,0,0
CHANDIGARH,2006,Total,56,24,0,80
CHANDIGARH,2007,Never Married,19,2,0,21
CHANDIGARH,2007,Married,41,20,0,61
CHANDIGARH,2007,Widowed/Widower,0,0,0,0
CHANDIGARH,2007,Divorcee,0,0,0,0
CHANDIGARH,2007,Seperated,0,0,0,0
CHANDIGARH,2007,Total,60,22,0,82
CHANDIGARH,2008,Never Married,17,8,0,25
CHANDIGARH,2008,Married,41,16,0,57
CHANDIGARH,2008,Widowed/Widower,0,0,0,0
CHANDIGARH,2008,Divorcee,0,1,0,1
CHANDIGARH,2008,Seperated,0,0,0,0
CHANDIGARH,2008,Total,58,25,0,83
CHANDIGARH,2009,Never Married,11,14,0,25
CHANDIGARH,2009,Married,33,17,0,50
CHANDIGARH,2009,Widowed/Widower,0,0,0,0
CHANDIGARH,2009,Divorcee,0,0,0,0
CHANDIGARH,2009,Seperated,0,0,0,0
CHANDIGARH,2009,Total,44,31,0,75
CHANDIGARH,2010,Never Married,10,17,0,27
CHANDIGARH,2010,Married,21,23,0,44
CHANDIGARH,2010,Widowed/Widower,0,0,0,0
CHANDIGARH,2010,Divorcee,0,0,0,0
CHANDIGARH,2010,Seperated,0,0,0,0
CHANDIGARH,2010,Total,31,40,0,71
CHANDIGARH,2011,Never Married,22,18,0,40
CHANDIGARH,2011,Married,35,30,0,65
CHANDIGARH,2011,Widowed/Widower,0,0,0,0
CHANDIGARH,2011,Divorcee,0,0,0,0
CHANDIGARH,2011,Seperated,0,0,0,0
CHANDIGARH,2011,Total,57,48,0,105
CHANDIGARH,2012,Never Married,26,20,0,46
CHANDIGARH,2012,Married,49,18,0,67
CHANDIGARH,2012,Widowed/Widower,0,0,0,0
CHANDIGARH,2012,Divorcee,0,1,0,1
CHANDIGARH,2012,Seperated,0,0,0,0
CHANDIGARH,2012,Total,75,39,0,114
D & N HAVELI,2001,Never Married,8,2,0,10
D & N HAVELI,2001,Married,27,13,0,40
D & N HAVELI,2001,Widowed/Widower,0,0,0,0
D & N HAVELI,2001,Divorcee,0,0,0,0
D & N HAVELI,2001,Seperated,0,0,0,0
D & N HAVELI,2001,Total,35,15,0,50
D & N HAVELI,2002,Never Married,5,6,0,11
D & N HAVELI,2002,Married,27,11,0,38
D & N HAVELI,2002,Widowed/Widower,0,1,0,1
D & N HAVELI,2002,Divorcee,0,0,0,0
D & N HAVELI,2002,Seperated,0,0,0,0
D & N HAVELI,2002,Total,32,18,0,50
D & N HAVELI,2003,Never Married,9,1,0,10
D & N HAVELI,2003,Married,18,20,0,38
D & N HAVELI,2003,Widowed/Widower,2,0,0,2
D & N HAVELI,2003,Divorcee,0,1,0,1
D & N HAVELI,2003,Seperated,1,0,0,1
D & N HAVELI,2003,Total,30,22,0,52
D & N HAVELI,2004,Never Married,4,2,0,6
D & N HAVELI,2004,Married,16,17,0,33
D & N HAVELI,2004,Widowed/Widower,0,0,0,0
D & N HAVELI,2004,Divorcee,0,0,0,0
D & N HAVELI,2004,Seperated,0,0,0,0
D & N HAVELI,2004,Total,20,19,0,39
D & N HAVELI,2005,Never Married,5,3,0,8
D & N HAVELI,2005,Married,36,24,0,60
D & N HAVELI,2005,Widowed/Widower,0,1,0,1
D & N HAVELI,2005,Divorcee,0,0,0,0
D & N HAVELI,2005,Seperated,0,0,0,0
D & N HAVELI,2005,Total,41,28,0,69
D & N HAVELI,2006,Never Married,8,7,0,15
D & N HAVELI,2006,Married,14,12,0,26
D & N HAVELI,2006,Widowed/Widower,0,0,0,0
D & N HAVELI,2006,Divorcee,0,0,0,0
D & N HAVELI,2006,Seperated,1,0,0,1
D & N HAVELI,2006,Total,23,19,0,42
D & N HAVELI,2007,Never Married,6,4,0,10
D & N HAVELI,2007,Married,37,28,0,65
D & N HAVELI,2007,Widowed/Widower,0,0,0,0
D & N HAVELI,2007,Divorcee,0,0,0,0
D & N HAVELI,2007,Seperated,1,0,0,1
D & N HAVELI,2007,Total,44,32,0,76
D & N HAVELI,2008,Never Married,8,6,0,14
D & N HAVELI,2008,Married,24,22,0,46
D & N HAVELI,2008,Widowed/Widower,0,0,0,0
D & N HAVELI,2008,Divorcee,0,0,0,0
D & N HAVELI,2008,Seperated,0,0,0,0
D & N HAVELI,2008,Total,32,28,0,60
D & N HAVELI,2009,Never Married,7,4,0,11
D & N HAVELI,2009,Married,22,18,0,40
D & N HAVELI,2009,Widowed/Widower,1,3,0,4
D & N HAVELI,2009,Divorcee,0,1,0,1
D & N HAVELI,2009,Seperated,0,0,0,0
D & N HAVELI,2009,Total,30,26,0,56
D & N HAVELI,2010,Never Married,11,9,0,20
D & N HAVELI,2010,Married,25,16,0,41
D & N HAVELI,2010,Widowed/Widower,1,0,0,1
D & N HAVELI,2010,Divorcee,0,1,0,1
D & N HAVELI,2010,Seperated,0,0,0,0
D & N HAVELI,2010,Total,37,26,0,63
D & N HAVELI,2011,Never Married,15,7,0,22
D & N HAVELI,2011,Married,26,11,0,37
D & N HAVELI,2011,Widowed/Widower,0,2,0,2
D & N HAVELI,2011,Divorcee,0,0,0,0
D & N HAVELI,2011,Seperated,0,2,0,2
D & N HAVELI,2011,Total,41,22,0,63
D & N HAVELI,2012,Never Married,12,8,0,20
D & N HAVELI,2012,Married,27,17,0,44
D & N HAVELI,2012,Widowed/Widower,0,0,0,0
D & N HAVELI,2012,Divorcee,1,0,0,1
D & N HAVELI,2012,Seperated,1,0,0,1
D & N HAVELI,2012,Total,41,25,0,66
DAMAN & DIU,2001,Never Married,5,1,0,6
DAMAN & DIU,2001,Married,5,3,0,8
DAMAN & DIU,2001,Widowed/Widower,0,0,0,0
DAMAN & DIU,2001,Divorcee,0,0,0,0
DAMAN & DIU,2001,Seperated,0,0,0,0
DAMAN & DIU,2001,Total,10,4,0,14
DAMAN & DIU,2002,Never Married,6,0,0,6
DAMAN & DIU,2002,Married,9,2,0,11
DAMAN & DIU,2002,Widowed/Widower,0,0,0,0
DAMAN & DIU,2002,Divorcee,0,0,0,0
DAMAN & DIU,2002,Seperated,0,0,0,0
DAMAN & DIU,2002,Total,15,2,0,17
DAMAN & DIU,2003,Never Married,7,2,0,9
DAMAN & DIU,2003,Married,10,4,0,14
DAMAN & DIU,2003,Widowed/Widower,1,0,0,1
DAMAN & DIU,2003,Divorcee,0,0,0,0
DAMAN & DIU,2003,Seperated,0,0,0,0
DAMAN & DIU,2003,Total,18,6,0,24
DAMAN & DIU,2004,Never Married,3,2,0,5
DAMAN & DIU,2004,Married,2,6,0,8
DAMAN & DIU,2004,Widowed/Widower,0,0,0,0
DAMAN & DIU,2004,Divorcee,0,0,0,0
DAMAN & DIU,2004,Seperated,0,0,0,0
DAMAN & DIU,2004,Total,5,8,0,13
DAMAN & DIU,2005,Never Married,10,4,0,14
DAMAN & DIU,2005,Married,14,3,0,17
DAMAN & DIU,2005,Widowed/Widower,0,0,0,0
DAMAN & DIU,2005,Divorcee,0,0,0,0
DAMAN & DIU,2005,Seperated,1,0,0,1
DAMAN & DIU,2005,Total,25,7,0,32
DAMAN & DIU,2006,Never Married,7,4,0,11
DAMAN & DIU,2006,Married,6,4,0,10
DAMAN & DIU,2006,Widowed/Widower,1,0,0,1
DAMAN & DIU,2006,Divorcee,0,0,0,0
DAMAN & DIU,2006,Seperated,0,0,0,0
DAMAN & DIU,2006,Total,14,8,0,22
DAMAN & DIU,2007,Never Married,2,6,0,8
DAMAN & DIU,2007,Married,4,3,0,7
DAMAN & DIU,2007,Widowed/Widower,0,0,0,0
DAMAN & DIU,2007,Divorcee,0,0,0,0
DAMAN & DIU,2007,Seperated,0,0,0,0
DAMAN & DIU,2007,Total,6,9,0,15
DAMAN & DIU,2008,Never Married,7,1,0,8
DAMAN & DIU,2008,Married,6,1,0,7
DAMAN & DIU,2008,Widowed/Widower,0,3,0,3
DAMAN & DIU,2008,Divorcee,1,0,0,1
DAMAN & DIU,2008,Seperated,0,0,0,0
DAMAN & DIU,2008,Total,14,5,0,19
DAMAN & DIU,2009,Never Married,8,4,0,12
DAMAN & DIU,2009,Married,6,4,0,10
DAMAN & DIU,2009,Widowed/Widower,1,0,0,1
DAMAN & DIU,2009,Divorcee,0,0,0,0
DAMAN & DIU,2009,Seperated,0,0,0,0
DAMAN & DIU,2009,Total,15,8,0,23
DAMAN & DIU,2010,Never Married,10,5,0,15
DAMAN & DIU,2010,Married,9,7,0,16
DAMAN & DIU,2010,Widowed/Widower,0,0,0,0
DAMAN & DIU,2010,Divorcee,0,0,0,0
DAMAN & DIU,2010,Seperated,0,0,0,0
DAMAN & DIU,2010,Total,19,12,0,31
DAMAN & DIU,2011,Never Married,6,9,0,15
DAMAN & DIU,2011,Married,11,6,0,17
DAMAN & DIU,2011,Widowed/Widower,0,0,0,0
DAMAN & DIU,2011,Divorcee,0,0,0,0
DAMAN & DIU,2011,Seperated,1,0,0,1
DAMAN & DIU,2011,Total,18,15,0,33
DAMAN & DIU,2012,Never Married,18,1,0,19
DAMAN & DIU,2012,Married,6,10,0,16
DAMAN & DIU,2012,Widowed/Widower,0,0,0,0
DAMAN & DIU,2012,Divorcee,0,0,0,0
DAMAN & DIU,2012,Seperated,1,0,0,1
DAMAN & DIU,2012,Total,25,11,0,36
DELHI (UT),2001,Never Married,192,124,0,316
DELHI (UT),2001,Married,508,365,0,873
DELHI (UT),2001,Widowed/Widower,12,9,0,21
DELHI (UT),2001,Divorcee,0,1,0,1
DELHI (UT),2001,Seperated,18,10,0,28
DELHI (UT),2001,Total,730,509,0,1239
DELHI (UT),2002,Never Married,172,110,0,282
DELHI (UT),2002,Married,434,274,0,708
DELHI (UT),2002,Widowed/Widower,15,9,0,24
DELHI (UT),2002,Divorcee,0,3,0,3
DELHI (UT),2002,Seperated,22,14,0,36
DELHI (UT),2002,Total,643,410,0,1053
DELHI (UT),2003,Never Married,232,122,0,354
DELHI (UT),2003,Married,471,272,0,743
DELHI (UT),2003,Widowed/Widower,4,6,0,10
DELHI (UT),2003,Divorcee,0,4,0,4
DELHI (UT),2003,Seperated,34,8,0,42
DELHI (UT),2003,Total,741,412,0,1153
DELHI (UT),2004,Never Married,263,175,0,438
DELHI (UT),2004,Married,508,270,0,778
DELHI (UT),2004,Widowed/Widower,10,2,0,12
DELHI (UT),2004,Divorcee,1,1,0,2
DELHI (UT),2004,Seperated,17,9,0,26
DELHI (UT),2004,Total,799,457,0,1256
DELHI (UT),2005,Never Married,218,150,0,368
DELHI (UT),2005,Married,501,301,0,802
DELHI (UT),2005,Widowed/Widower,10,4,0,14
DELHI (UT),2005,Divorcee,0,0,0,0
DELHI (UT),2005,Seperated,48,13,0,61
DELHI (UT),2005,Total,777,468,0,1245
DELHI (UT),2006,Never Married,241,158,0,399
DELHI (UT),2006,Married,656,358,0,1014
DELHI (UT),2006,Widowed/Widower,7,3,0,10
DELHI (UT),2006,Divorcee,0,1,0,1
DELHI (UT),2006,Seperated,56,12,0,68
DELHI (UT),2006,Total,960,532,0,1492
DELHI (UT),2007,Never Married,253,162,0,415
DELHI (UT),2007,Married,661,334,0,995
DELHI (UT),2007,Widowed/Widower,12,2,0,14
DELHI (UT),2007,Divorcee,1,1,0,2
DELHI (UT),2007,Seperated,39,16,0,55
DELHI (UT),2007,Total,966,515,0,1481
DELHI (UT),2008,Never Married,216,157,0,373
DELHI (UT),2008,Married,516,309,0,825
DELHI (UT),2008,Widowed/Widower,36,18,0,54
DELHI (UT),2008,Divorcee,3,3,0,6
DELHI (UT),2008,Seperated,24,21,0,45
DELHI (UT),2008,Total,795,508,0,1303
DELHI (UT),2009,Never Married,240,160,0,400
DELHI (UT),2009,Married,615,357,0,972
DELHI (UT),2009,Widowed/Widower,27,10,0,37
DELHI (UT),2009,Divorcee,5,0,0,5
DELHI (UT),2009,Seperated,46,17,0,63
DELHI (UT),2009,Total,933,544,0,1477
DELHI (UT),2010,Never Married,264,164,0,428
DELHI (UT),2010,Married,624,392,0,1016
DELHI (UT),2010,Widowed/Widower,17,6,0,23
DELHI (UT),2010,Divorcee,10,4,0,14
DELHI (UT),2010,Seperated,46,16,0,62
DELHI (UT),2010,Total,961,582,0,1543
DELHI (UT),2011,Never Married,348,182,0,530
DELHI (UT),2011,Married,742,337,0,1079
DELHI (UT),2011,Widowed/Widower,24,6,0,30
DELHI (UT),2011,Divorcee,3,3,0,6
DELHI (UT),2011,Seperated,51,20,0,71
DELHI (UT),2011,Total,1168,548,0,1716
DELHI (UT),2012,Never Married,405,216,0,621
DELHI (UT),2012,Married,793,405,0,1198
DELHI (UT),2012,Widowed/Widower,7,7,0,14
DELHI (UT),2012,Divorcee,1,2,0,3
DELHI (UT),2012,Seperated,40,23,0,63
DELHI (UT),2012,Total,1246,653,0,1899
LAKSHADWEEP,2001,Never Married,0,0,0,0
LAKSHADWEEP,2001,Married,0,0,0,0
LAKSHADWEEP,2001,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2001,Divorcee,0,0,0,0
LAKSHADWEEP,2001,Seperated,0,0,0,0
LAKSHADWEEP,2001,Total,0,0,0,0
LAKSHADWEEP,2002,Never Married,0,0,0,0
LAKSHADWEEP,2002,Married,0,0,0,0
LAKSHADWEEP,2002,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2002,Divorcee,0,0,0,0
LAKSHADWEEP,2002,Seperated,0,0,0,0
LAKSHADWEEP,2002,Total,0,0,0,0
LAKSHADWEEP,2003,Never Married,0,0,0,0
LAKSHADWEEP,2003,Married,1,1,0,2
LAKSHADWEEP,2003,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2003,Divorcee,0,0,0,0
LAKSHADWEEP,2003,Seperated,0,0,0,0
LAKSHADWEEP,2003,Total,1,1,0,2
LAKSHADWEEP,2004,Never Married,0,0,0,0
LAKSHADWEEP,2004,Married,0,0,0,0
LAKSHADWEEP,2004,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2004,Divorcee,0,0,0,0
LAKSHADWEEP,2004,Seperated,0,0,0,0
LAKSHADWEEP,2004,Total,0,0,0,0
LAKSHADWEEP,2005,Never Married,0,0,0,0
LAKSHADWEEP,2005,Married,0,0,0,0
LAKSHADWEEP,2005,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2005,Divorcee,0,0,0,0
LAKSHADWEEP,2005,Seperated,0,0,0,0
LAKSHADWEEP,2005,Total,0,0,0,0
LAKSHADWEEP,2006,Never Married,0,0,0,0
LAKSHADWEEP,2006,Married,1,1,0,2
LAKSHADWEEP,2006,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2006,Divorcee,0,0,0,0
LAKSHADWEEP,2006,Seperated,0,0,0,0
LAKSHADWEEP,2006,Total,1,1,0,2
LAKSHADWEEP,2007,Never Married,0,0,0,0
LAKSHADWEEP,2007,Married,1,2,0,3
LAKSHADWEEP,2007,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2007,Divorcee,0,0,0,0
LAKSHADWEEP,2007,Seperated,0,0,0,0
LAKSHADWEEP,2007,Total,1,2,0,3
LAKSHADWEEP,2008,Never Married,0,0,0,0
LAKSHADWEEP,2008,Married,0,0,0,0
LAKSHADWEEP,2008,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2008,Divorcee,0,0,0,0
LAKSHADWEEP,2008,Seperated,0,0,0,0
LAKSHADWEEP,2008,Total,0,0,0,0
LAKSHADWEEP,2009,Never Married,0,0,0,0
LAKSHADWEEP,2009,Married,0,1,0,1
LAKSHADWEEP,2009,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2009,Divorcee,0,0,0,0
LAKSHADWEEP,2009,Seperated,0,0,0,0
LAKSHADWEEP,2009,Total,0,1,0,1
LAKSHADWEEP,2010,Never Married,0,0,0,0
LAKSHADWEEP,2010,Married,0,1,0,1
LAKSHADWEEP,2010,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2010,Divorcee,0,0,0,0
LAKSHADWEEP,2010,Seperated,0,0,0,0
LAKSHADWEEP,2010,Total,0,1,0,1
LAKSHADWEEP,2011,Never Married,0,0,0,0
LAKSHADWEEP,2011,Married,0,0,0,0
LAKSHADWEEP,2011,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2011,Divorcee,0,0,0,0
LAKSHADWEEP,2011,Seperated,0,0,0,0
LAKSHADWEEP,2011,Total,0,0,0,0
LAKSHADWEEP,2012,Never Married,0,0,0,0
LAKSHADWEEP,2012,Married,1,0,0,1
LAKSHADWEEP,2012,Widowed/Widower,0,0,0,0
LAKSHADWEEP,2012,Divorcee,0,0,0,0
LAKSHADWEEP,2012,Seperated,0,0,0,0
LAKSHADWEEP,2012,Total,1,0,0,1
PUDUCHERRY,2001,Never Married,42,63,0,105
PUDUCHERRY,2001,Married,281,135,0,416
PUDUCHERRY,2001,Widowed/Widower,0,8,0,8
PUDUCHERRY,2001,Divorcee,0,0,0,0
PUDUCHERRY,2001,Seperated,0,0,0,0
PUDUCHERRY,2001,Total,323,206,0,529
PUDUCHERRY,2002,Never Married,86,41,0,127
PUDUCHERRY,2002,Married,324,108,0,432
PUDUCHERRY,2002,Widowed/Widower,0,8,0,8
PUDUCHERRY,2002,Divorcee,0,0,0,0
PUDUCHERRY,2002,Seperated,0,0,0,0
PUDUCHERRY,2002,Total,410,157,0,567
PUDUCHERRY,2003,Never Married,98,72,0,170
PUDUCHERRY,2003,Married,288,113,0,401
PUDUCHERRY,2003,Widowed/Widower,2,9,0,11
PUDUCHERRY,2003,Divorcee,0,0,0,0
PUDUCHERRY,2003,Seperated,0,0,0,0
PUDUCHERRY,2003,Total,388,194,0,582
PUDUCHERRY,2004,Never Married,61,62,0,123
PUDUCHERRY,2004,Married,275,124,0,399
PUDUCHERRY,2004,Widowed/Widower,2,15,0,17
PUDUCHERRY,2004,Divorcee,0,0,0,0
PUDUCHERRY,2004,Seperated,0,0,0,0
PUDUCHERRY,2004,Total,338,201,0,539
PUDUCHERRY,2005,Never Married,78,60,0,138
PUDUCHERRY,2005,Married,262,124,0,386
PUDUCHERRY,2005,Widowed/Widower,0,14,0,14
PUDUCHERRY,2005,Divorcee,0,0,0,0
PUDUCHERRY,2005,Seperated,0,0,0,0
PUDUCHERRY,2005,Total,340,198,0,538
PUDUCHERRY,2006,Never Married,82,63,0,145
PUDUCHERRY,2006,Married,260,110,0,370
PUDUCHERRY,2006,Widowed/Widower,7,4,0,11
PUDUCHERRY,2006,Divorcee,0,0,0,0
PUDUCHERRY,2006,Seperated,0,0,0,0
PUDUCHERRY,2006,Total,349,177,0,526
PUDUCHERRY,2007,Never Married,65,74,0,139
PUDUCHERRY,2007,Married,254,113,0,367
PUDUCHERRY,2007,Widowed/Widower,0,11,0,11
PUDUCHERRY,2007,Divorcee,0,0,0,0
PUDUCHERRY,2007,Seperated,0,0,0,0
PUDUCHERRY,2007,Total,319,198,0,517
PUDUCHERRY,2008,Never Married,87,57,0,144
PUDUCHERRY,2008,Married,247,107,0,354
PUDUCHERRY,2008,Widowed/Widower,0,9,0,9
PUDUCHERRY,2008,Divorcee,0,0,0,0
PUDUCHERRY,2008,Seperated,0,0,0,0
PUDUCHERRY,2008,Total,334,173,0,507
PUDUCHERRY,2009,Never Married,71,61,0,132
PUDUCHERRY,2009,Married,255,121,0,376
PUDUCHERRY,2009,Widowed/Widower,0,10,0,10
PUDUCHERRY,2009,Divorcee,0,0,0,0
PUDUCHERRY,2009,Seperated,0,0,0,0
PUDUCHERRY,2009,Total,326,192,0,518
PUDUCHERRY,2010,Never Married,72,53,0,125
PUDUCHERRY,2010,Married,261,107,0,368
PUDUCHERRY,2010,Widowed/Widower,0,15,0,15
PUDUCHERRY,2010,Divorcee,0,0,0,0
PUDUCHERRY,2010,Seperated,0,0,0,0
PUDUCHERRY,2010,Total,333,175,0,508
PUDUCHERRY,2011,Never Married,92,46,0,138
PUDUCHERRY,2011,Married,304,102,0,406
PUDUCHERRY,2011,Widowed/Widower,0,13,0,13
PUDUCHERRY,2011,Divorcee,0,0,0,0
PUDUCHERRY,2011,Seperated,0,0,0,0
PUDUCHERRY,2011,Total,396,161,0,557
PUDUCHERRY,2012,Never Married,80,46,0,126
PUDUCHERRY,2012,Married,292,106,0,398
PUDUCHERRY,2012,Widowed/Widower,0,17,0,17
PUDUCHERRY,2012,Divorcee,0,0,0,0
PUDUCHERRY,2012,Seperated,0,0,0,0
PUDUCHERRY,2012,Total,372,169,0,541
TOTAL (UTs),2001,Never Married,276,208,0,484
TOTAL (UTs),2001,Married,910,579,0,1489
TOTAL (UTs),2001,Widowed/Widower,12,17,0,29
TOTAL (UTs),2001,Divorcee,0,1,0,1
TOTAL (UTs),2001,Seperated,18,10,0,28
TOTAL (UTs),2001,Total,1216,815,0,2031
TOTAL (UTs),2002,Never Married,325,186,0,511
TOTAL (UTs),2002,Married,882,453,0,1335
TOTAL (UTs),2002,Widowed/Widower,15,18,0,33
TOTAL (UTs),2002,Divorcee,0,3,0,3
TOTAL (UTs),2002,Seperated,22,14,0,36
TOTAL (UTs),2002,Total,1244,674,0,1918
TOTAL (UTs),2003,Never Married,383,225,0,608
TOTAL (UTs),2003,Married,889,460,0,1349
TOTAL (UTs),2003,Widowed/Widower,9,15,0,24
TOTAL (UTs),2003,Divorcee,0,5,0,5
TOTAL (UTs),2003,Seperated,35,8,0,43
TOTAL (UTs),2003,Total,1316,713,0,2029
TOTAL (UTs),2004,Never Married,372,266,0,638
TOTAL (UTs),2004,Married,892,456,0,1348
TOTAL (UTs),2004,Widowed/Widower,12,17,0,29
TOTAL (UTs),2004,Divorcee,2,1,0,3
TOTAL (UTs),2004,Seperated,17,9,0,26
TOTAL (UTs),2004,Total,1295,749,0,2044
TOTAL (UTs),2005,Never Married,362,246,0,608
TOTAL (UTs),2005,Married,910,502,0,1412
TOTAL (UTs),2005,Widowed/Widower,11,19,0,30
TOTAL (UTs),2005,Divorcee,0,0,0,0
TOTAL (UTs),2005,Seperated,49,13,0,62
TOTAL (UTs),2005,Total,1332,780,0,2112
TOTAL (UTs),2006,Never Married,412,256,0,668
TOTAL (UTs),2006,Married,1015,522,0,1537
TOTAL (UTs),2006,Widowed/Widower,15,7,0,22
TOTAL (UTs),2006,Divorcee,0,1,0,1
TOTAL (UTs),2006,Seperated,57,12,0,69
TOTAL (UTs),2006,Total,1499,798,0,2297
TOTAL (UTs),2007,Never Married,390,271,0,661
TOTAL (UTs),2007,Married,1053,533,0,1586
TOTAL (UTs),2007,Widowed/Widower,12,13,0,25
TOTAL (UTs),2007,Divorcee,1,1,0,2
TOTAL (UTs),2007,Seperated,40,16,0,56
TOTAL (UTs),2007,Total,1496,834,0,2330
TOTAL (UTs),2008,Never Married,362,241,0,603
TOTAL (UTs),2008,Married,905,488,0,1393
TOTAL (UTs),2008,Widowed/Widower,36,30,0,66
TOTAL (UTs),2008,Divorcee,4,4,0,8
TOTAL (UTs),2008,Seperated,24,21,0,45
TOTAL (UTs),2008,Total,1331,784,0,2115
TOTAL (UTs),2009,Never Married,357,260,0,617
TOTAL (UTs),2009,Married,997,546,0,1543
TOTAL (UTs),2009,Widowed/Widower,29,23,0,52
TOTAL (UTs),2009,Divorcee,5,1,0,6
TOTAL (UTs),2009,Seperated,46,17,0,63
TOTAL (UTs),2009,Total,1434,847,0,2281
TOTAL (UTs),2010,Never Married,409,259,0,668
TOTAL (UTs),2010,Married,1004,577,0,1581
TOTAL (UTs),2010,Widowed/Widower,21,23,0,44
TOTAL (UTs),2010,Divorcee,11,5,0,16
TOTAL (UTs),2010,Seperated,48,16,0,64
TOTAL (UTs),2010,Total,1493,880,0,2373
TOTAL (UTs),2011,Never Married,503,277,0,780
TOTAL (UTs),2011,Married,1191,512,0,1703
TOTAL (UTs),2011,Widowed/Widower,24,21,0,45
TOTAL (UTs),2011,Divorcee,3,4,0,7
TOTAL (UTs),2011,Seperated,53,22,0,75
TOTAL (UTs),2011,Total,1774,836,0,2610
TOTAL (UTs),2012,Never Married,569,302,0,871
TOTAL (UTs),2012,Married,1220,586,0,1806
TOTAL (UTs),2012,Widowed/Widower,7,24,0,31
TOTAL (UTs),2012,Divorcee,2,3,0,5
TOTAL (UTs),2012,Seperated,42,23,0,65
TOTAL (UTs),2012,Total,1840,938,0,2778
TOTAL (ALL INDIA),2001,Never Married,14480,9583,0,24063
TOTAL (ALL INDIA),2001,Married,46842,28281,0,75123
TOTAL (ALL INDIA),2001,Widowed/Widower,2377,2548,0,4925
TOTAL (ALL INDIA),2001,Divorcee,708,643,0,1351
TOTAL (ALL INDIA),2001,Seperated,1907,1137,0,3044
TOTAL (ALL INDIA),2001,Total,66314,42192,0,108506
